Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26515.8338,NA,10.03460000000000,9.92400000000000,9.75490000000000,9.87620000000000,9.8852,26515.5916,9.9971,0.2422,9.7549,0.0873,10.0311,0.5830,9.4481,0.0586,26515.5916,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26525.8535,NA,10.01970000000000,10.11670000000000,9.70120000000000,9.90420000000000,9.9822,26525.5887,9.9660,0.2648,9.7012,0.1213,10.0477,0.5476,9.5001,-0.1196,26525.5887,NA,18.4775,18.4775
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26535.8836,NA,10.03010000000000,10.00020000000000,9.67740000000000,9.93250000000000,9.9523,26535.5547,10.0063,0.3289,9.6774,0.2030,10.0584,0.5847,9.4737,-0.0342,26535.5547,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26545.8890,NA,10.00540000000000,9.92580000000000,9.73100000000000,9.78730000000000,9.8727,26545.5610,10.0590,0.3280,9.7310,0.2551,9.8602,0.4350,9.4252,0.0805,26545.5610,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26555.8173,NA,9.92830000000000,9.95290000000000,9.77160000000000,9.81570000000000,9.8973,26555.6200,9.9689,0.1973,9.7716,0.0563,9.9567,0.4675,9.4892,0.1061,26555.6200,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26565.7691,NA,9.95180000000000,10.04430000000000,9.83470000000000,9.88390000000000,9.9898,26565.5889,10.0149,0.1802,9.8347,0.0441,10.0200,0.4941,9.5259,-0.0754,26565.5889,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26575.8343,NA,10.06520000000000,10.02290000000000,9.78370000000000,9.84830000000000,9.9475,26575.6038,10.0142,0.2305,9.7837,0.0492,10.0296,0.5491,9.4805,-0.0080,26575.6038,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26585.8397,NA,10.00540000000000,9.99640000000000,9.77800000000000,9.84230000000000,9.9385,26585.6180,9.9997,0.2217,9.7780,0.0646,9.9994,0.5330,9.4664,0.0178,26585.6180,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26595.8374,NA,9.99770000000000,9.96260000000000,9.77150000000000,9.82450000000000,9.9034,26595.6177,9.9912,0.2197,9.7715,0.0643,9.9799,0.5102,9.4697,0.0371,26595.6177,NA,12.3799,12.3799
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26605.7948,NA,9.95740000000000,10.01870000000000,9.81250000000000,9.87870000000000,9.9647,26605.6089,9.9984,0.1859,9.8125,0.0530,10.0116,0.5398,9.4718,-0.0275,26605.6089,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26615.8169,NA,10.02210000000000,10.05750000000000,9.80300000000000,9.90120000000000,10.0001,26615.6073,10.0126,0.2096,9.8030,0.0662,10.0446,0.5446,9.5000,-0.0591,26615.6073,NA,19.4758,19.4758
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26625.8778,NA,10.06090000000000,9.93370000000000,9.74100000000000,9.79280000000000,9.8729,26625.6199,9.9989,0.2579,9.7410,0.0982,9.9525,0.5316,9.4209,0.0789,26625.6199,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26635.8772,NA,9.99940000000000,10.08040000000000,9.68520000000000,9.93160000000000,9.9539,26635.6188,9.9436,0.2584,9.6852,0.0518,10.1382,0.6437,9.4945,-0.0815,26635.6188,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26645.8549,NA,9.97770000000000,9.92170000000000,9.69530000000000,9.88410000000000,9.8979,26645.5624,9.9878,0.2925,9.6953,0.2464,9.9302,0.4919,9.4383,0.0219,26645.5624,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26655.9176,NA,10.06270000000000,10.08470000000000,9.63320000000000,9.89590000000000,9.9199,26655.5502,10.0006,0.3674,9.6332,0.1888,10.0745,0.6990,9.3755,-0.0969,26655.5502,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26665.8694,NA,9.95180000000000,10.02010000000000,9.74910000000000,9.82270000000000,9.9882,26665.5508,10.0677,0.3186,9.7491,0.2627,9.8786,0.4707,9.4079,-0.0195,26665.5508,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26675.8350,NA,9.96560000000000,9.95710000000000,9.78200000000000,9.87560000000000,9.9797,26675.6185,9.9985,0.2165,9.7820,0.0736,10.0185,0.6071,9.4114,0.1106,26675.6185,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26685.8752,NA,10.04020000000000,10.06560000000000,9.73990000000000,9.80250000000000,10.0051,26685.6170,9.9981,0.2582,9.7399,0.0936,9.9671,0.5376,9.4295,-0.0671,26685.6170,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26695.8125,NA,9.93730000000000,9.89750000000000,9.81240000000000,9.87930000000000,9.9653,26695.6151,10.0098,0.1974,9.8124,0.0626,10.0141,0.4986,9.5155,0.1006,26695.6151,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26705.8338,NA,10.02130000000000,10.06060000000000,9.77280000000000,9.84830000000000,10.0046,26705.6249,9.9817,0.2089,9.7728,0.0669,9.9903,0.5022,9.4881,-0.0508,26705.6249,NA,18.4894,18.4894
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26715.8137,NA,9.97990000000000,9.91740000000000,9.80120000000000,9.85290000000000,9.9421,26715.6066,10.0083,0.2071,9.8012,0.0755,9.9845,0.5663,9.4182,0.0643,26715.6066,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26725.8888,NA,10.07510000000000,9.96860000000000,9.70270000000000,9.74690000000000,9.8356,26725.6149,9.9766,0.2739,9.7027,0.0517,9.9691,0.4588,9.5103,0.0397,26725.6149,NA,17.3759,17.3759
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26735.7654,NA,9.87660000000000,10.07340000000000,9.79230000000000,10.01420000000000,10.0324,26735.5915,9.9662,0.1739,9.7923,0.0442,10.1439,0.6447,9.4992,-0.0968,26735.5915,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26745.8214,NA,10.05600000000000,9.94600000000000,9.74710000000000,9.91440000000000,9.9224,26745.5577,10.0108,0.2637,9.7471,0.2219,9.9562,0.4838,9.4724,0.0202,26745.5577,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26755.9276,NA,10.10620000000000,10.10740000000000,9.62640000000000,9.90440000000000,9.9236,26755.5685,9.9855,0.3591,9.6264,0.1673,10.0962,0.6838,9.4124,-0.0966,26755.5685,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26765.9142,NA,9.98660000000000,9.96120000000000,9.70890000000000,9.76510000000000,9.8982,26765.5540,10.0691,0.3602,9.7089,0.2780,9.8473,0.4319,9.4154,0.0243,26765.5540,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26775.8007,NA,9.88650000000000,9.94170000000000,9.78380000000000,9.94100000000000,9.9534,26775.6231,9.9614,0.1776,9.7838,0.0562,10.0624,0.6147,9.4477,0.1274,26775.6231,NA,NA,NA
